PeriodEnd,PeriodStart,Ghi,GtiFixedTilt,GtiTracking
2022-07-16T09:00:00Z,2022-07-16T08:00:00Z,812,803,957
2022-07-16T10:00:00Z,2022-07-16T09:00:00Z,905,923,955
2022-07-16T11:00:00Z,2022-07-16T10:00:00Z,947,977,952
2022-07-16T12:00:00Z,2022-07-16T11:00:00Z,932,959,951
2022-07-16T13:00:00Z,2022-07-16T12:00:00Z,866,873,953
2022-07-16T14:00:00Z,2022-07-16T13:00:00Z,751,727,947
2022-07-16T15:00:00Z,2022-07-16T14:00:00Z,598,535,917
2022-07-16T16:00:00Z,2022-07-16T15:00:00Z,420,318,841
2022-07-16T17:00:00Z,2022-07-16T16:00:00Z,233,111,600
2022-07-16T18:00:00Z,2022-07-16T17:00:00Z,68,24,94
2022-07-16T19:00:00Z,2022-07-16T18:00:00Z,0,0,0
2022-07-16T20:00:00Z,2022-07-16T19:00:00Z,0,0,0
2022-07-16T21:00:00Z,2022-07-16T20:00:00Z,0,0,0
2022-07-16T22:00:00Z,2022-07-16T21:00:00Z,0,0,0
2022-07-16T23:00:00Z,2022-07-16T22:00:00Z,0,0,0
2022-07-17T00:00:00Z,2022-07-16T23:00:00Z,0,0,0
2022-07-17T01:00:00Z,2022-07-17T00:00:00Z,0,0,0
2022-07-17T02:00:00Z,2022-07-17T01:00:00Z,0,0,0
2022-07-17T03:00:00Z,2022-07-17T02:00:00Z,0,0,0
2022-07-17T04:00:00Z,2022-07-17T03:00:00Z,14,8,8
2022-07-17T05:00:00Z,2022-07-17T04:00:00Z,136,43,292
2022-07-17T06:00:00Z,2022-07-17T05:00:00Z,314,198,749
2022-07-17T07:00:00Z,2022-07-17T06:00:00Z,499,415,878
2022-07-17T08:00:00Z,2022-07-17T07:00:00Z,667,623,931
2022-07-17T09:00:00Z,2022-07-17T08:00:00Z,802,794,945
2022-07-17T10:00:00Z,2022-07-17T09:00:00Z,895,914,945
2022-07-17T11:00:00Z,2022-07-17T10:00:00Z,937,968,942
2022-07-17T12:00:00Z,2022-07-17T11:00:00Z,924,952,942
2022-07-17T13:00:00Z,2022-07-17T12:00:00Z,859,868,946
2022-07-17T14:00:00Z,2022-07-17T13:00:00Z,745,722,938
2022-07-17T15:00:00Z,2022-07-17T14:00:00Z,591,530,903
2022-07-17T16:00:00Z,2022-07-17T15:00:00Z,412,314,819
2022-07-17T17:00:00Z,2022-07-17T16:00:00Z,226,111,574
2022-07-17T18:00:00Z,2022-07-17T17:00:00Z,65,24,89
2022-07-17T19:00:00Z,2022-07-17T18:00:00Z,0,0,0
2022-07-17T20:00:00Z,2022-07-17T19:00:00Z,0,0,0
2022-07-17T21:00:00Z,2022-07-17T20:00:00Z,0,0,0
2022-07-17T22:00:00Z,2022-07-17T21:00:00Z,0,0,0
2022-07-17T23:00:00Z,2022-07-17T22:00:00Z,0,0,0
2022-07-18T00:00:00Z,2022-07-17T23:00:00Z,0,0,0
2022-07-18T01:00:00Z,2022-07-18T00:00:00Z,0,0,0
2022-07-18T02:00:00Z,2022-07-18T01:00:00Z,0,0,0
2022-07-18T03:00:00Z,2022-07-18T02:00:00Z,0,0,0
2022-07-18T04:00:00Z,2022-07-18T03:00:00Z,12,9,10
2022-07-18T05:00:00Z,2022-07-18T04:00:00Z,111,67,187
2022-07-18T06:00:00Z,2022-07-18T05:00:00Z,300,198,686
2022-07-18T07:00:00Z,2022-07-18T06:00:00Z,493,412,868
2022-07-18T08:00:00Z,2022-07-18T07:00:00Z,663,621,926
2022-07-18T09:00:00Z,2022-07-18T08:00:00Z,802,796,946
2022-07-18T10:00:00Z,2022-07-18T09:00:00Z,898,918,948
2022-07-18T11:00:00Z,2022-07-18T10:00:00Z,942,975,947
2022-07-18T12:00:00Z,2022-07-18T11:00:00Z,925,955,943
2022-07-18T13:00:00Z,2022-07-18T12:00:00Z,860,870,947
2022-07-18T14:00:00Z,2022-07-18T13:00:00Z,750,729,948
2022-07-18T15:00:00Z,2022-07-18T14:00:00Z,597,536,922
2022-07-18T16:00:00Z,2022-07-18T15:00:00Z,419,318,849
2022-07-18T17:00:00Z,2022-07-18T16:00:00Z,233,109,610
2022-07-18T18:00:00Z,2022-07-18T17:00:00Z,68,21,93
2022-07-18T19:00:00Z,2022-07-18T18:00:00Z,0,0,0
2022-07-18T20:00:00Z,2022-07-18T19:00:00Z,0,0,0
2022-07-18T21:00:00Z,2022-07-18T20:00:00Z,0,0,0
2022-07-18T22:00:00Z,2022-07-18T21:00:00Z,0,0,0
2022-07-18T23:00:00Z,2022-07-18T22:00:00Z,0,0,0
2022-07-19T00:00:00Z,2022-07-18T23:00:00Z,0,0,0
2022-07-19T01:00:00Z,2022-07-19T00:00:00Z,0,0,0
2022-07-19T02:00:00Z,2022-07-19T01:00:00Z,0,0,0
2022-07-19T03:00:00Z,2022-07-19T02:00:00Z,0,0,0
2022-07-19T04:00:00Z,2022-07-19T03:00:00Z,11,9,9
2022-07-19T05:00:00Z,2022-07-19T04:00:00Z,129,47,277
2022-07-19T06:00:00Z,2022-07-19T05:00:00Z,310,197,743
2022-07-19T07:00:00Z,2022-07-19T06:00:00Z,495,414,874
2022-07-19T08:00:00Z,2022-07-19T07:00:00Z,665,624,930
2022-07-19T09:00:00Z,2022-07-19T08:00:00Z,803,798,947
2022-07-19T10:00:00Z,2022-07-19T09:00:00Z,898,920,949
2022-07-19T11:00:00Z,2022-07-19T10:00:00Z,938,972,943
2022-07-19T12:00:00Z,2022-07-19T11:00:00Z,922,952,940
2022-07-19T13:00:00Z,2022-07-19T12:00:00Z,853,866,940
2022-07-19T14:00:00Z,2022-07-19T13:00:00Z,739,720,932
2022-07-19T15:00:00Z,2022-07-19T14:00:00Z,585,528,898
2022-07-19T16:00:00Z,2022-07-19T15:00:00Z,407,313,816
2022-07-19T17:00:00Z,2022-07-19T16:00:00Z,224,110,573
2022-07-19T18:00:00Z,2022-07-19T17:00:00Z,62,24,85
2022-07-19T19:00:00Z,2022-07-19T18:00:00Z,0,0,0
2022-07-19T20:00:00Z,2022-07-19T19:00:00Z,0,0,0
2022-07-19T21:00:00Z,2022-07-19T20:00:00Z,0,0,0
2022-07-19T22:00:00Z,2022-07-19T21:00:00Z,0,0,0
2022-07-19T23:00:00Z,2022-07-19T22:00:00Z,0,0,0
2022-07-20T00:00:00Z,2022-07-19T23:00:00Z,0,0,0
2022-07-20T01:00:00Z,2022-07-20T00:00:00Z,0,0,0
2022-07-20T02:00:00Z,2022-07-20T01:00:00Z,0,0,0
2022-07-20T03:00:00Z,2022-07-20T02:00:00Z,0,0,0
2022-07-20T04:00:00Z,2022-07-20T03:00:00Z,12,8,8
2022-07-20T05:00:00Z,2022-07-20T04:00:00Z,132,40,288
2022-07-20T06:00:00Z,2022-07-20T05:00:00Z,315,198,773
2022-07-20T07:00:00Z,2022-07-20T06:00:00Z,504,421,901
2022-07-20T08:00:00Z,2022-07-20T07:00:00Z,675,635,950
2022-07-20T09:00:00Z,2022-07-20T08:00:00Z,813,811,962
2022-07-20T10:00:00Z,2022-07-20T09:00:00Z,907,932,960
2022-07-20T11:00:00Z,2022-07-20T10:00:00Z,948,985,953
2022-07-20T12:00:00Z,2022-07-20T11:00:00Z,934,968,952
2022-07-20T13:00:00Z,2022-07-20T12:00:00Z,866,881,955
2022-07-20T14:00:00Z,2022-07-20T13:00:00Z,751,734,952
2022-07-20T15:00:00Z,2022-07-20T14:00:00Z,597,539,925
2022-07-20T16:00:00Z,2022-07-20T15:00:00Z,417,319,852
2022-07-20T17:00:00Z,2022-07-20T16:00:00Z,231,109,609
2022-07-20T18:00:00Z,2022-07-20T17:00:00Z,66,21,90
2022-07-20T19:00:00Z,2022-07-20T18:00:00Z,0,0,0
2022-07-20T20:00:00Z,2022-07-20T19:00:00Z,0,0,0
2022-07-20T21:00:00Z,2022-07-20T20:00:00Z,0,0,0
2022-07-20T22:00:00Z,2022-07-20T21:00:00Z,0,0,0
2022-07-20T23:00:00Z,2022-07-20T22:00:00Z,0,0,0
2022-07-21T00:00:00Z,2022-07-20T23:00:00Z,0,0,0
2022-07-21T01:00:00Z,2022-07-21T00:00:00Z,0,0,0
2022-07-21T02:00:00Z,2022-07-21T01:00:00Z,0,0,0
2022-07-21T03:00:00Z,2022-07-21T02:00:00Z,0,0,0
2022-07-21T04:00:00Z,2022-07-21T03:00:00Z,10,9,9
2022-07-21T05:00:00Z,2022-07-21T04:00:00Z,125,47,270
2022-07-21T06:00:00Z,2022-07-21T05:00:00Z,310,197,756
2022-07-21T07:00:00Z,2022-07-21T06:00:00Z,497,418,887
2022-07-21T08:00:00Z,2022-07-21T07:00:00Z,669,630,940
2022-07-21T09:00:00Z,2022-07-21T08:00:00Z,807,806,954
2022-07-21T10:00:00Z,2022-07-21T09:00:00Z,902,928,954
2022-07-21T11:00:00Z,2022-07-21T10:00:00Z,945,983,950
2022-07-21T12:00:00Z,2022-07-21T11:00:00Z,931,966,950
2022-07-21T13:00:00Z,2022-07-21T12:00:00Z,863,879,950
2022-07-21T14:00:00Z,2022-07-21T13:00:00Z,746,730,943
2022-07-21T15:00:00Z,2022-07-21T14:00:00Z,591,536,911
2022-07-21T16:00:00Z,2022-07-21T15:00:00Z,410,317,829
2022-07-21T17:00:00Z,2022-07-21T16:00:00Z,223,111,574
2022-07-21T18:00:00Z,2022-07-21T17:00:00Z,61,23,82
2022-07-21T19:00:00Z,2022-07-21T18:00:00Z,0,0,0
2022-07-21T20:00:00Z,2022-07-21T19:00:00Z,0,0,0
2022-07-21T21:00:00Z,2022-07-21T20:00:00Z,0,0,0
2022-07-21T22:00:00Z,2022-07-21T21:00:00Z,0,0,0
2022-07-21T23:00:00Z,2022-07-21T22:00:00Z,0,0,0
2022-07-22T00:00:00Z,2022-07-21T23:00:00Z,0,0,0
2022-07-22T01:00:00Z,2022-07-22T00:00:00Z,0,0,0
2022-07-22T02:00:00Z,2022-07-22T01:00:00Z,0,0,0
2022-07-22T03:00:00Z,2022-07-22T02:00:00Z,0,0,0
2022-07-22T04:00:00Z,2022-07-22T03:00:00Z,7,6,7
2022-07-22T05:00:00Z,2022-07-22T04:00:00Z,104,65,176
2022-07-22T06:00:00Z,2022-07-22T05:00:00Z,300,196,717
2022-07-22T07:00:00Z,2022-07-22T06:00:00Z,490,412,874
2022-07-22T08:00:00Z,2022-07-22T07:00:00Z,661,624,930
2022-07-22T09:00:00Z,2022-07-22T08:00:00Z,799,800,946
2022-07-22T10:00:00Z,2022-07-22T09:00:00Z,893,921,945
2022-07-22T11:00:00Z,2022-07-22T10:00:00Z,937,976,942
2022-07-22T12:00:00Z,2022-07-22T11:00:00Z,924,961,942
2022-07-22T13:00:00Z,2022-07-22T12:00:00Z,857,874,944
2022-07-22T14:00:00Z,2022-07-22T13:00:00Z,740,726,936
2022-07-22T15:00:00Z,2022-07-22T14:00:00Z,584,531,900
2022-07-22T16:00:00Z,2022-07-22T15:00:00Z,402,313,807
2022-07-22T17:00:00Z,2022-07-22T16:00:00Z,216,111,545
2022-07-22T18:00:00Z,2022-07-22T17:00:00Z,58,24,77
2022-07-22T19:00:00Z,2022-07-22T18:00:00Z,0,0,0
2022-07-22T20:00:00Z,2022-07-22T19:00:00Z,0,0,0
2022-07-22T21:00:00Z,2022-07-22T20:00:00Z,0,0,0
2022-07-22T22:00:00Z,2022-07-22T21:00:00Z,0,0,0
2022-07-22T23:00:00Z,2022-07-22T22:00:00Z,0,0,0
2022-07-23T00:00:00Z,2022-07-22T23:00:00Z,0,0,0
2022-07-23T01:00:00Z,2022-07-23T00:00:00Z,0,0,0
2022-07-23T02:00:00Z,2022-07-23T01:00:00Z,0,0,0
2022-07-23T03:00:00Z,2022-07-23T02:00:00Z,0,0,0
2022-07-23T04:00:00Z,2022-07-23T03:00:00Z,8,7,8
2022-07-23T05:00:00Z,2022-07-23T04:00:00Z,104,60,180
2022-07-23T06:00:00Z,2022-07-23T05:00:00Z,295,193,707
2022-07-23T07:00:00Z,2022-07-23T06:00:00Z,484,409,869
2022-07-23T08:00:00Z,2022-07-23T07:00:00Z,654,620,923
2022-07-23T09:00:00Z,2022-07-23T08:00:00Z,791,794,938
2022-07-23T10:00:00Z,2022-07-23T09:00:00Z,885,915,937
2022-07-23T11:00:00Z,2022-07-23T10:00:00Z,929,970,934
2022-07-23T12:00:00Z,2022-07-23T11:00:00Z,916,954,934
2022-07-23T13:00:00Z,2022-07-23T12:00:00Z,847,866,933
2022-07-23T14:00:00Z,2022-07-23T13:00:00Z,731,719,924
2022-07-23T15:00:00Z,2022-07-23T14:00:00Z,576,526,887
2022-07-23T16:00:00Z,2022-07-23T15:00:00Z,397,311,797
2022-07-23T17:00:00Z,2022-07-23T16:00:00Z,211,111,531
2022-07-23T18:00:00Z,2022-07-23T17:00:00Z,55,24,73
2022-07-23T19:00:00Z,2022-07-23T18:00:00Z,0,0,0
2022-07-23T20:00:00Z,2022-07-23T19:00:00Z,0,0,0
2022-07-23T21:00:00Z,2022-07-23T20:00:00Z,0,0,0
2022-07-23T22:00:00Z,2022-07-23T21:00:00Z,0,0,0
2022-07-23T23:00:00Z,2022-07-23T22:00:00Z,0,0,0
2022-07-24T00:00:00Z,2022-07-23T23:00:00Z,0,0,0
2022-07-24T01:00:00Z,2022-07-24T00:00:00Z,0,0,0
2022-07-24T02:00:00Z,2022-07-24T01:00:00Z,0,0,0
2022-07-24T03:00:00Z,2022-07-24T02:00:00Z,0,0,0
2022-07-24T04:00:00Z,2022-07-24T03:00:00Z,7,6,7
2022-07-24T05:00:00Z,2022-07-24T04:00:00Z,99,65,161
2022-07-24T06:00:00Z,2022-07-24T05:00:00Z,295,197,696
2022-07-24T07:00:00Z,2022-07-24T06:00:00Z,488,414,869
2022-07-24T08:00:00Z,2022-07-24T07:00:00Z,662,629,932
2022-07-24T09:00:00Z,2022-07-24T08:00:00Z,803,807,951
2022-07-24T10:00:00Z,2022-07-24T09:00:00Z,899,931,952
2022-07-24T11:00:00Z,2022-07-24T10:00:00Z,941,986,946
2022-07-24T12:00:00Z,2022-07-24T11:00:00Z,928,969,946
2022-07-24T13:00:00Z,2022-07-24T12:00:00Z,861,882,949
2022-07-24T14:00:00Z,2022-07-24T13:00:00Z,745,734,944
2022-07-24T15:00:00Z,2022-07-24T14:00:00Z,588,538,910
2022-07-24T16:00:00Z,2022-07-24T15:00:00Z,406,318,824
2022-07-24T17:00:00Z,2022-07-24T16:00:00Z,217,111,559
2022-07-24T18:00:00Z,2022-07-24T17:00:00Z,56,23,75
2022-07-24T19:00:00Z,2022-07-24T18:00:00Z,0,0,0
2022-07-24T20:00:00Z,2022-07-24T19:00:00Z,0,0,0
2022-07-24T21:00:00Z,2022-07-24T20:00:00Z,0,0,0
2022-07-24T22:00:00Z,2022-07-24T21:00:00Z,0,0,0
2022-07-24T23:00:00Z,2022-07-24T22:00:00Z,0,0,0
2022-07-25T00:00:00Z,2022-07-24T23:00:00Z,0,0,0
2022-07-25T01:00:00Z,2022-07-25T00:00:00Z,0,0,0
2022-07-25T02:00:00Z,2022-07-25T01:00:00Z,0,0,0
2022-07-25T03:00:00Z,2022-07-25T02:00:00Z,0,0,0
2022-07-25T04:00:00Z,2022-07-25T03:00:00Z,5,4,5
2022-07-25T05:00:00Z,2022-07-25T04:00:00Z,80,67,98
2022-07-25T06:00:00Z,2022-07-25T05:00:00Z,260,190,543
2022-07-25T07:00:00Z,2022-07-25T06:00:00Z,454,391,785
2022-07-25T08:00:00Z,2022-07-25T07:00:00Z,626,596,869
2022-07-25T09:00:00Z,2022-07-25T08:00:00Z,768,772,905
2022-07-25T10:00:00Z,2022-07-25T09:00:00Z,877,909,928
2022-07-25T11:00:00Z,2022-07-25T10:00:00Z,922,967,927
2022-07-25T12:00:00Z,2022-07-25T11:00:00Z,910,952,928
2022-07-25T13:00:00Z,2022-07-25T12:00:00Z,841,864,927
2022-07-25T14:00:00Z,2022-07-25T13:00:00Z,727,718,919
2022-07-25T15:00:00Z,2022-07-25T14:00:00Z,572,525,881
2022-07-25T16:00:00Z,2022-07-25T15:00:00Z,393,310,790
2022-07-25T17:00:00Z,2022-07-25T16:00:00Z,207,110,521
2022-07-25T18:00:00Z,2022-07-25T17:00:00Z,52,23,68
2022-07-25T19:00:00Z,2022-07-25T18:00:00Z,0,0,0
2022-07-25T20:00:00Z,2022-07-25T19:00:00Z,0,0,0
2022-07-25T21:00:00Z,2022-07-25T20:00:00Z,0,0,0
2022-07-25T22:00:00Z,2022-07-25T21:00:00Z,0,0,0
2022-07-25T23:00:00Z,2022-07-25T22:00:00Z,0,0,0
2022-07-26T00:00:00Z,2022-07-25T23:00:00Z,0,0,0
2022-07-26T01:00:00Z,2022-07-26T00:00:00Z,0,0,0
2022-07-26T02:00:00Z,2022-07-26T01:00:00Z,0,0,0
2022-07-26T03:00:00Z,2022-07-26T02:00:00Z,0,0,0
2022-07-26T04:00:00Z,2022-07-26T03:00:00Z,4,4,4
2022-07-26T05:00:00Z,2022-07-26T04:00:00Z,87,65,127
2022-07-26T06:00:00Z,2022-07-26T05:00:00Z,280,191,655
2022-07-26T07:00:00Z,2022-07-26T06:00:00Z,470,403,840
2022-07-26T08:00:00Z,2022-07-26T07:00:00Z,640,612,902
2022-07-26T09:00:00Z,2022-07-26T08:00:00Z,778,785,922
2022-07-26T10:00:00Z,2022-07-26T09:00:00Z,872,906,923
2022-07-26T11:00:00Z,2022-07-26T10:00:00Z,908,953,913
2022-07-26T12:00:00Z,2022-07-26T11:00:00Z,898,941,916
2022-07-26T13:00:00Z,2022-07-26T12:00:00Z,829,853,914
2022-07-26T14:00:00Z,2022-07-26T13:00:00Z,715,708,903
2022-07-26T15:00:00Z,2022-07-26T14:00:00Z,562,518,862
2022-07-26T16:00:00Z,2022-07-26T15:00:00Z,383,306,763
2022-07-26T17:00:00Z,2022-07-26T16:00:00Z,199,111,488
2022-07-26T18:00:00Z,2022-07-26T17:00:00Z,48,24,62
2022-07-26T19:00:00Z,2022-07-26T18:00:00Z,0,0,0
2022-07-26T20:00:00Z,2022-07-26T19:00:00Z,0,0,0
2022-07-26T21:00:00Z,2022-07-26T20:00:00Z,0,0,0
2022-07-26T22:00:00Z,2022-07-26T21:00:00Z,0,0,0
2022-07-26T23:00:00Z,2022-07-26T22:00:00Z,0,0,0
2022-07-27T00:00:00Z,2022-07-26T23:00:00Z,0,0,0
2022-07-27T01:00:00Z,2022-07-27T00:00:00Z,0,0,0
2022-07-27T02:00:00Z,2022-07-27T01:00:00Z,0,0,0
2022-07-27T03:00:00Z,2022-07-27T02:00:00Z,0,0,0
2022-07-27T04:00:00Z,2022-07-27T03:00:00Z,5,4,5
2022-07-27T05:00:00Z,2022-07-27T04:00:00Z,96,55,180
2022-07-27T06:00:00Z,2022-07-27T05:00:00Z,274,188,640
2022-07-27T07:00:00Z,2022-07-27T06:00:00Z,458,395,806
2022-07-27T08:00:00Z,2022-07-27T07:00:00Z,627,601,876
2022-07-27T09:00:00Z,2022-07-27T08:00:00Z,767,775,906
2022-07-27T10:00:00Z,2022-07-27T09:00:00Z,869,904,920
2022-07-27T11:00:00Z,2022-07-27T10:00:00Z,915,962,920
2022-07-27T12:00:00Z,2022-07-27T11:00:00Z,904,948,921
2022-07-27T13:00:00Z,2022-07-27T12:00:00Z,826,849,908
2022-07-27T14:00:00Z,2022-07-27T13:00:00Z,701,694,877
2022-07-27T15:00:00Z,2022-07-27T14:00:00Z,544,503,818
2022-07-27T16:00:00Z,2022-07-27T15:00:00Z,360,294,682
2022-07-27T17:00:00Z,2022-07-27T16:00:00Z,178,113,391
2022-07-27T18:00:00Z,2022-07-27T17:00:00Z,40,26,50
2022-07-27T19:00:00Z,2022-07-27T18:00:00Z,0,0,0
2022-07-27T20:00:00Z,2022-07-27T19:00:00Z,0,0,0
2022-07-27T21:00:00Z,2022-07-27T20:00:00Z,0,0,0
2022-07-27T22:00:00Z,2022-07-27T21:00:00Z,0,0,0
2022-07-27T23:00:00Z,2022-07-27T22:00:00Z,0,0,0
2022-07-28T00:00:00Z,2022-07-27T23:00:00Z,0,0,0
2022-07-28T01:00:00Z,2022-07-28T00:00:00Z,0,0,0
2022-07-28T02:00:00Z,2022-07-28T01:00:00Z,0,0,0
2022-07-28T03:00:00Z,2022-07-28T02:00:00Z,0,0,0
2022-07-28T04:00:00Z,2022-07-28T03:00:00Z,6,5,5
2022-07-28T05:00:00Z,2022-07-28T04:00:00Z,103,44,202
2022-07-28T06:00:00Z,2022-07-28T05:00:00Z,274,187,651
2022-07-28T07:00:00Z,2022-07-28T06:00:00Z,458,396,813
2022-07-28T08:00:00Z,2022-07-28T07:00:00Z,626,601,879
2022-07-28T09:00:00Z,2022-07-28T08:00:00Z,766,777,907
2022-07-28T10:00:00Z,2022-07-28T09:00:00Z,877,916,929
2022-07-28T11:00:00Z,2022-07-28T10:00:00Z,924,977,929
2022-07-28T12:00:00Z,2022-07-28T11:00:00Z,911,960,929
2022-07-28T13:00:00Z,2022-07-28T12:00:00Z,841,871,929
2022-07-28T14:00:00Z,2022-07-28T13:00:00Z,725,723,923
2022-07-28T15:00:00Z,2022-07-28T14:00:00Z,571,529,890
2022-07-28T16:00:00Z,2022-07-28T15:00:00Z,390,311,801
2022-07-28T17:00:00Z,2022-07-28T16:00:00Z,205,108,528
2022-07-28T18:00:00Z,2022-07-28T17:00:00Z,49,21,64
2022-07-28T19:00:00Z,2022-07-28T18:00:00Z,0,0,0
2022-07-28T20:00:00Z,2022-07-28T19:00:00Z,0,0,0
2022-07-28T21:00:00Z,2022-07-28T20:00:00Z,0,0,0
2022-07-28T22:00:00Z,2022-07-28T21:00:00Z,0,0,0
2022-07-28T23:00:00Z,2022-07-28T22:00:00Z,0,0,0
2022-07-29T00:00:00Z,2022-07-28T23:00:00Z,0,0,0
2022-07-29T01:00:00Z,2022-07-29T00:00:00Z,0,0,0
2022-07-29T02:00:00Z,2022-07-29T01:00:00Z,0,0,0
2022-07-29T03:00:00Z,2022-07-29T02:00:00Z,0,0,0
2022-07-29T04:00:00Z,2022-07-29T03:00:00Z,6,4,4
2022-07-29T05:00:00Z,2022-07-29T04:00:00Z,111,40,229
2022-07-29T06:00:00Z,2022-07-29T05:00:00Z,290,192,727
2022-07-29T07:00:00Z,2022-07-29T06:00:00Z,479,413,876
2022-07-29T08:00:00Z,2022-07-29T07:00:00Z,652,629,931
2022-07-29T09:00:00Z,2022-07-29T08:00:00Z,793,809,947
2022-07-29T10:00:00Z,2022-07-29T09:00:00Z,891,934,945
2022-07-29T11:00:00Z,2022-07-29T10:00:00Z,937,993,942
2022-07-29T12:00:00Z,2022-07-29T11:00:00Z,927,980,946
2022-07-29T13:00:00Z,2022-07-29T12:00:00Z,862,895,954
2022-07-29T14:00:00Z,2022-07-29T13:00:00Z,746,747,956
2022-07-29T15:00:00Z,2022-07-29T14:00:00Z,590,548,932
2022-07-29T16:00:00Z,2022-07-29T15:00:00Z,406,322,859
2022-07-29T17:00:00Z,2022-07-29T16:00:00Z,217,107,590
2022-07-29T18:00:00Z,2022-07-29T17:00:00Z,53,17,69
2022-07-29T19:00:00Z,2022-07-29T18:00:00Z,0,0,0
2022-07-29T20:00:00Z,2022-07-29T19:00:00Z,0,0,0
2022-07-29T21:00:00Z,2022-07-29T20:00:00Z,0,0,0
2022-07-29T22:00:00Z,2022-07-29T21:00:00Z,0,0,0
2022-07-29T23:00:00Z,2022-07-29T22:00:00Z,0,0,0
2022-07-30T00:00:00Z,2022-07-29T23:00:00Z,0,0,0
2022-07-30T01:00:00Z,2022-07-30T00:00:00Z,0,0,0
2022-07-30T02:00:00Z,2022-07-30T01:00:00Z,0,0,0
2022-07-30T03:00:00Z,2022-07-30T02:00:00Z,0,0,0
2022-07-30T04:00:00Z,2022-07-30T03:00:00Z,6,4,4
2022-07-30T05:00:00Z,2022-07-30T04:00:00Z,112,37,235
2022-07-30T06:00:00Z,2022-07-30T05:00:00Z,292,192,743
2022-07-30T07:00:00Z,2022-07-30T06:00:00Z,480,416,886
2022-07-30T08:00:00Z,2022-07-30T07:00:00Z,652,631,934
2022-07-30T09:00:00Z,2022-07-30T08:00:00Z,791,808,945
2022-07-30T10:00:00Z,2022-07-30T09:00:00Z,881,926,935
2022-07-30T11:00:00Z,2022-07-30T10:00:00Z,920,978,926
2022-07-30T12:00:00Z,2022-07-30T11:00:00Z,909,963,928
2022-07-30T13:00:00Z,2022-07-30T12:00:00Z,841,876,931
2022-07-30T14:00:00Z,2022-07-30T13:00:00Z,724,726,926
2022-07-30T15:00:00Z,2022-07-30T14:00:00Z,566,529,892
2022-07-30T16:00:00Z,2022-07-30T15:00:00Z,385,308,804
2022-07-30T17:00:00Z,2022-07-30T16:00:00Z,198,105,518
2022-07-30T18:00:00Z,2022-07-30T17:00:00Z,44,20,58
2022-07-30T19:00:00Z,2022-07-30T18:00:00Z,0,0,0
2022-07-30T20:00:00Z,2022-07-30T19:00:00Z,0,0,0
2022-07-30T21:00:00Z,2022-07-30T20:00:00Z,0,0,0
2022-07-30T22:00:00Z,2022-07-30T21:00:00Z,0,0,0
2022-07-30T23:00:00Z,2022-07-30T22:00:00Z,0,0,0
2022-07-31T00:00:00Z,2022-07-30T23:00:00Z,0,0,0
2022-07-31T01:00:00Z,2022-07-31T00:00:00Z,0,0,0
2022-07-31T02:00:00Z,2022-07-31T01:00:00Z,0,0,0
2022-07-31T03:00:00Z,2022-07-31T02:00:00Z,0,0,0
2022-07-31T04:00:00Z,2022-07-31T03:00:00Z,5,3,4
2022-07-31T05:00:00Z,2022-07-31T04:00:00Z,90,50,135
2022-07-31T06:00:00Z,2022-07-31T05:00:00Z,268,187,646
2022-07-31T07:00:00Z,2022-07-31T06:00:00Z,459,400,840
2022-07-31T08:00:00Z,2022-07-31T07:00:00Z,628,609,898
2022-07-31T09:00:00Z,2022-07-31T08:00:00Z,766,784,914
2022-07-31T10:00:00Z,2022-07-31T09:00:00Z,803,836,851
2022-07-31T11:00:00Z,2022-07-31T10:00:00Z,623,608,624
2022-07-31T12:00:00Z,2022-07-31T11:00:00Z,840,883,858
2022-07-31T13:00:00Z,2022-07-31T12:00:00Z,837,874,927
2022-07-31T14:00:00Z,2022-07-31T13:00:00Z,724,729,928
2022-07-31T15:00:00Z,2022-07-31T14:00:00Z,570,534,901
2022-07-31T16:00:00Z,2022-07-31T15:00:00Z,390,314,823
2022-07-31T17:00:00Z,2022-07-31T16:00:00Z,202,106,536
2022-07-31T18:00:00Z,2022-07-31T17:00:00Z,45,18,58
2022-07-31T19:00:00Z,2022-07-31T18:00:00Z,0,0,0
2022-07-31T20:00:00Z,2022-07-31T19:00:00Z,0,0,0
2022-07-31T21:00:00Z,2022-07-31T20:00:00Z,0,0,0
2022-07-31T22:00:00Z,2022-07-31T21:00:00Z,0,0,0
2022-07-31T23:00:00Z,2022-07-31T22:00:00Z,0,0,0
2022-08-01T00:00:00Z,2022-07-31T23:00:00Z,0,0,0
2022-08-01T01:00:00Z,2022-08-01T00:00:00Z,0,0,0
2022-08-01T02:00:00Z,2022-08-01T01:00:00Z,0,0,0
2022-08-01T03:00:00Z,2022-08-01T02:00:00Z,0,0,0
2022-08-01T04:00:00Z,2022-08-01T03:00:00Z,5,3,3
2022-08-01T05:00:00Z,2022-08-01T04:00:00Z,106,36,220
2022-08-01T06:00:00Z,2022-08-01T05:00:00Z,285,190,732
2022-08-01T07:00:00Z,2022-08-01T06:00:00Z,475,415,885
2022-08-01T08:00:00Z,2022-08-01T07:00:00Z,649,632,935
2022-08-01T09:00:00Z,2022-08-01T08:00:00Z,790,813,947
2022-08-01T10:00:00Z,2022-08-01T09:00:00Z,886,937,941
2022-08-01T11:00:00Z,2022-08-01T10:00:00Z,930,994,935
